filename,org,max_slope,r2,intercept
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,EV_bio3,0.180550474,0.990922411,3.069336855
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,N41_bio1,0.180067223,0.978885877,-0.670183912
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,p047_bio1,0.179375621,0.991416526,1.931621339
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p032_1,0.176806688,0.991225059,-0.72743796
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p008_3,0.17623208,0.952492349,1.906485608
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p068_1,0.176117159,0.996202207,1.093167183
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p068_2,0.175600012,0.994619187,1.239213223
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p080_2,0.175140326,0.997989477,1.526344526
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p016,0.171396888,0.999781655,8.424443386
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p008_1,0.171031192,0.918510657,2.386126946
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,EV_bio3,0.170666123,0.993283838,0.80426211
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p091_2,0.170658389,0.997194875,1.578135803
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p031,0.170454344,0.960591723,10.99191569
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p088,0.170232698,0.99866159,8.300871963
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,EV_bio2,0.168646778,0.989336576,2.784534831
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p091_1,0.164543376,0.956216674,0.796735563
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p093_3,0.16451009,0.994320917,1.477790203
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p022,0.164130736,0.999716278,7.949774969
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p069,0.163441982,0.968216732,11.18047032
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p066,0.162722766,0.982604001,11.23261353
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p091_1,0.161062446,0.997038633,1.991604113
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,p094_bio1,0.160245473,0.960942263,3.915430291
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,p017_bio1,0.159247956,0.998762287,3.940892821
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p042_bio2,0.158334805,0.919356541,1.599782363
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p067,0.155720466,0.999921761,8.170703464
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,Asti_bio3,0.15443689,0.988558185,1.406827403
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p032_3,0.154339539,0.994848652,-0.348810011
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p032_2,0.153707471,0.998492972,0.538192232
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,EV_bio2,0.153310246,0.999512388,0.38426596
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p043,0.153193145,0.982943805,10.99940753
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p035_bio2,0.153069192,0.998415312,1.119640891
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p053_1,0.152730639,0.93119663,0.859665902
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p043,0.152508907,0.999218874,7.71744544
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p064_bio3,0.151988562,0.998573173,2.138407272
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p087,0.150496083,0.908109965,11.16668533
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p082_bio2,0.14853738,0.99674031,0.87260891
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p082_bio3,0.148106482,0.909029869,0.898890488
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p059_bio1,0.146319684,0.989855598,-0.648006958
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p071_bio3,0.141692504,0.964415692,1.026118462
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p071_bio3,0.140052284,0.994938276,1.20730414
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p045_bio2,0.138615452,0.900070908,1.463164623
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p030_3,0.138595298,0.992563239,1.775992274
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p071_bio2,0.1378828,0.998303533,0.173263494
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p059_bio3,0.137400692,0.996585007,0.148997407
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p031,0.135929234,0.999785276,7.90899486
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p040_2,0.135147653,0.981541774,1.590681398
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p040_3,0.134802889,0.983527682,2.035887188
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p035_bio1,0.1347491,0.998921632,-0.324914453
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p008_2,0.134687967,0.906259306,2.171437066
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,p079_bio1,0.133334696,0.998457524,3.126564742
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p030_1,0.131872391,0.967490845,1.723319932
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p042_bio3,0.129915737,0.951878812,1.728344811
output//20230309_64DHH_replication_4NP_trimethylacetate_2_all_data_calculated_slopes.csv,DH_bio1,0.129100793,0.996580693,54.28949274
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p006,0.128739779,0.917368327,10.8008438
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p008_1,0.128712051,0.970563544,2.539262397
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p020_3,0.127218072,0.98176902,1.29431807
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p040_1,0.126126318,0.993362498,1.530443392
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p012_bio3,0.125348,0.989123543,0.569234611
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p041_1,0.124804721,0.963690045,1.616193965
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p054_bio3,0.124115927,0.926474952,1.925731667
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p076_2,0.124009972,0.935796934,3.276770229
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p057,0.122420614,0.999788634,7.919305303
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p056_1,0.121414537,0.998490595,1.383516287
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p058,0.1210082,0.964366091,10.89637975
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p056_2,0.119575794,0.995681189,1.895529761
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p018,0.118928043,0.996911112,8.284847622
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p006_bio2,0.116809612,0.947302658,1.017448101
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,EV_3,0.115553542,0.997898324,1.71249816
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p070,0.114632583,0.971848363,8.129093703
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p035_bio3,0.114259523,0.997614114,0.915387933
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p034,0.113428249,0.999858978,7.99138473
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,N41_bio2,0.111848984,0.953593575,0.765693495
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p010,0.111762253,0.986865319,8.538119192
output//20230309_64DHH_replication_4NP_butyrate_2_all_data_calculated_slopes.csv,p095_bio2,0.1116675,0.929301314,6.679966917
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p056_3,0.111646212,0.999048386,2.185074414
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p021_1,0.111358908,0.991601836,2.159638462
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p044,0.110818857,0.996567845,8.217170708
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p077_bio1,0.110583038,0.954408619,1.819917362
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p059_bio1,0.108682454,0.98446813,-1.252132093
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,EV,0.108390116,0.994441224,7.857944454
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p054_bio2,0.107296479,0.921572929,2.239114718
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p059_bio3,0.105047171,0.951594071,0.451360571
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p035_bio2,0.104650214,0.923832009,1.272677069
output//20230406_20230406_64DHH_replication_4NP_butyrate_5_all_data_calculated_slopes.csv,p004,0.100863024,0.982587808,8.209911246
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p054_bio3,0.099942422,0.999433597,3.32549731
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p021_2,0.097855635,0.947898948,2.015412012
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,EV_bio1,0.096903646,0.994241417,0.644764816
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p012_bio1,0.09689912,0.929857749,1.359847278
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p019_bio3,0.096657118,0.910496846,2.97126079
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p077_bio1,0.094582188,0.993395271,3.571030597
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p064_bio1,0.094063456,0.998501923,3.227918002
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p012_bio3,0.094036857,0.985371553,1.384402855
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p054_bio1,0.092023647,0.995530039,2.988256803
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p033_bio2,0.091815616,0.999383274,3.543739514
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p081_3,0.090960347,0.992704527,0.728329811
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p006_bio1,0.089085349,0.973240836,1.520670289
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p077_bio2,0.088737088,0.936200499,2.547664593
output//20230302_64DHH_replication_4NP_butyrate_all_data_calculated_slopes.csv,p071_bio1,0.087984654,0.994971309,0.801851572
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p092_3,0.086248566,0.936098787,3.298050582
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p054_bio2,0.08593665,0.998264888,3.441750981
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p030_2,0.085673959,0.993518012,2.297927302
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p077_bio2,0.084553364,0.998007777,3.687975911
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p042_bio1,0.083903914,0.933873207,2.432957246
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p065_3,0.08343299,0.981958417,2.522828626
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,EV_bio2,0.081959703,0.998234649,3.455929664
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p081_2,0.080847257,0.996401581,0.949534495
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p033_bio1,0.080472359,0.958927209,5.247443783
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p064_bio2,0.080230595,0.99686381,3.68930156
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,EV_bio3,0.079884773,0.999082569,3.385266798
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p044,0.079293635,0.91007261,11.33588105
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p033_bio1,0.078847309,0.999542136,3.501722198
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p081_1,0.077859299,0.99830356,1.130037823
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p033_bio3,0.077636933,0.999715691,3.209877646
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,EV_bio3,0.075755975,0.984510069,1.603968434
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p077_bio3,0.073832897,0.999181638,3.529704924
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p042_bio3,0.073487075,0.998783489,3.521866302
output//20230406_20230406_64DHH_replication_4NP_trimethylacetate_5_all_data_calculated_slopes.csv,p075,0.072101468,0.910546532,11.26575743
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p090_1,0.071136392,0.952477348,1.468692253
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,EV_1,0.070446864,0.995295925,1.503934838
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,EV_bio3,0.068824408,0.933575603,2.479613493
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p080_3,0.067114141,0.966648086,3.656950345
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p077_bio3,0.06611783,0.979816821,2.667849538
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p082_bio2,0.064068746,0.920184363,1.513090513
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p020_2,0.063609036,0.966840196,2.294326429
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p054_bio1,0.061902054,0.999771179,3.649935542
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p045_bio2,0.059654214,0.999328324,3.311779723
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,p019_bio1,0.059158059,0.966515277,3.449212788
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,EV_2,0.058437569,0.993860415,1.887006418
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p090_3,0.057748041,0.999590937,1.302228498
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p040_2,0.056845627,0.941309054,4.192211388
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,EV_bio1,0.056714731,0.99842851,3.631376454
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p042_bio2,0.056023088,0.997112462,3.497658795
output//20230330_64DHH_replication_4NP_butyrate_4_all_data_calculated_slopes.csv,p090_2,0.05539215,0.997469731,1.283879369
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,EV_bio2,0.054518211,0.907877312,2.819868995
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p019_bio1,0.051181586,0.979387436,3.227226359
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,N41_bio3,0.05093576,0.903403049,1.331809628
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p042_bio1,0.050317033,0.999087602,3.504632863
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p045_bio1,0.050144122,0.998417095,3.555295717
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p059_bio2,0.049891138,0.930177144,0.674484828
output//20230323_64DHH_replication_4NP_trimethylacetate_3_all_data_calculated_slopes.csv,EV_bio1,0.049878363,0.961166731,1.846209832
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p056_1,0.049183825,0.969197353,2.63896641
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p045_bio3,0.047031728,0.999603675,3.326361864
output//20230323_64DHH_replication_4NP_butyrate_3_all_data_calculated_slopes.csv,p019_bio2,0.046512996,0.988740862,3.450799978
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,EV_bio2,0.039862769,0.949164633,1.739518561
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p081_3,0.039853728,0.953533324,1.827350906
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p035_bio1,0.03626927,0.901566383,1.538547251
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p081_1,0.03101794,0.921359105,2.388454321
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,p071_bio1,0.028309251,0.924894486,1.70354875
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,EV_bio1,0.028163004,0.909510017,1.482987298
output//20230302_64DHH_replication_4NP_trimethylacetate_all_data_calculated_slopes.csv,N41_bio1,0.021017791,0.958137568,1.4583969
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p020_2,-0.043808206,0.96019751,5.519783344
output//20230330_64DHH_replication_4NP_trimethylacetate_4_all_data_calculated_slopes.csv,p065_3,-0.141990491,0.951756878,7.805080544